capability_id,capability_name,missing_evidence_count,missing_evidence,evidence_passed_count,completeness_percent,closability_score,matching_false_negative_risk,recommended_batch,recommended_action,source_verified,runtime_service_status,endpoint_status,real_data_verified,calculation_verified,test_verified,ui_verified
CAP-D2D57F714E79,Auth Magic Link Verify,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-DA1498962CCC,Auth Login,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-E739D717BE35,Admin Health,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-ED7AC36DD2F2,Admin Trials,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-F8EDAA44375A,Markets,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-045CDA0A73DF,Narrative Engine,5,SERVICE|ENDPOINT|REAL_DATA|TEST|UI,2,28.57,32,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-7221B578D5AA,Compute Tdl Trade Horizon Addons,5,SERVICE|ENDPOINT|REAL_DATA|TEST|UI,2,28.57,32,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,true,false,false
CAP-1653A8452D19,Compute From Active Engine,5,SOURCE|SERVICE|REAL_DATA|TEST|UI,2,28.57,30,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,true,false,false
CAP-5F3BB15915F6,Compute Public Quality,5,SOURCE|SERVICE|REAL_DATA|TEST|UI,2,28.57,30,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,true,false,false
CAP-08E20E709D83,Path Needs Governance,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-0AB187B5D320,Evaluate L16 Scenario Alerts,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-0FC1797C1FB1,Load Governance,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-151D33E801FF,Govern Decision Output,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-156AED7A28CE,V461 Retry Market,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-1818863D4B3D,Validate Market Response,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-19318F0DAA6E,Layer Orchestrator,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-1B6E6543D240,Test Cot V61 Storage,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-1D1AD9752E92,Evaluate L14 Risk Governance,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-1F6C6744CA7A,Alert Text,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-2038C387452F,Write Report,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-207978A2050E,Activate User By Token,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-20A8CAD9D6A1,Execution Webhook Bridge,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-2550A9AE98FE,Render Trials,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-2CCF288AB3A6,Test Snapshot Evaluates Through Existing Cot Engine,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-344E17716BB9,Evaluate L15 Final Decision,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-354A758262E8,V40 Shape Decision Payload,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-3CAAC6E360D3,Authorize Decision Request,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-40B67109053A,User Key,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-429E344E9B10,Install Ndsp Decision Governance,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-439EB8A1AE69,Admin Mail To,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-46527B2F0652,Test Ndsp Fix Direct Trade Execution Key Tdl V2,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-4C410FBB8A1A,Ndsp Asset Market Universe,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-50C15563709E,Test Gateway Has No Decision Logic,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-546C65CAA1A3,Insert User,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-55B47C91DF6D,Ndsptrial Activation Guard Middleware,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-5649C9641068,User Operational Compat,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-5CB861F0644F,Test Billing Never Changes Decision,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-5DA08FFCB1E8,Requires Decision Access,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-5FE4CAD204BC,Tdl Lab Engine,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-62833B1E9F54,V461 Can Retry Market,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-628E213D3D54,User Operational Compat,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-7926D048AA63,User Key,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-8005A5881BBA,Merge Trial,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-85BB71BCB158,V461 Market Path,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-89390299C6D5,Trial Payload,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-935E1E26D22F,Dqsrisk State,5,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,2,28.57,28,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-943DEF53265C,Test Canonical Orchestrator Smoke,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-95CC41040BDF,Ndsp Restore Mandatory Governance,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-9A22FC96CE2A,Evaluate L13 Quality Stack,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-9B6A9F665D36,Determine Tdl Authority,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-A88B21563C34,Test Ndsp Python Tdl V2 Decision Outputs,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-A8E73E0663EE,Merge Trial,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-A9527D6180AE,Trial Payload,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-AA5A5B9114A2,Test Ndsp Python Decision Governance V1,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-B3BF7C85F687,Telegram Routing Internal,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-B89CF4208B10,Grade From Score,5,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,2,28.57,28,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,true
CAP-C3FB17B62648,Cot Storage,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-C67E25BE8F61,Deliver Alert,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-CAD48928C8E4,Telegram Routing V2,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-CEBA8D26224F,Decision Ledger,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-D23D3D3D1D06,Evaluate L4 Cot Manager,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-D98F64969D0A,Test Contract Source And Quality Gate,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-DA166447891B,Status From Score,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-E5A863D04011,Report File Path,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-E62FA2E1D004,Ndspdecision Governance Middleware,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-EF54BFEEB974,Nmp Lab Engine,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-F7E8B7536496,Ndsp Restore Governance Keys,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,false
CAP-FABD911344A4,Sync Admin Users Json Safe,5,SOURCE|SERVICE|ENDPOINT|TEST|UI,2,28.57,28,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,AMBIGUOUS,NO_CONTRACT,true,true,false,false
CAP-08273C63D4D2,Quality Result,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-2E15AE9B9255,Decision Quality Stack,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-4705DD378719,Get Authority Signs,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-64E81F08FD02,Dqsdecision State,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-72FE4FA915D8,Quality Grade,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-8FF4FBA642FA,Is Trial Plan,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-987DAC51EA7A,Current Authority Key,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-AE455CB3C917,Get User Trial Record,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-B4428CF8E186,Attach Tdl Trade Horizon Addons,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-F2E85E1A728A,Calculate Total Quality,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-FC41FDD8C092,Create Trial Guard,6,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,20,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-0066A47FF328,Ndsp Public Decision Quality,6,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-02AC4C12E6F4,Ndsp Public Summary V548,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-047A94BA516E,Guard Decision Output,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-0B34CF6B3DD7,Ndsp V53 Bridge,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-102062CC9F49,Ndsp Change Password Gateway,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-21ECD3B6E0D3,Ndsp Canonical Live Runtime V33,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-23F2C3CCC368,Enforce Decision Active Governance,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-2AB7983B84B5,Ndsp 16 Layers,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-2CD14474428C,Ndsp Market Data Bridge V2,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
CAP-2ED1FB8B8919,Restore Decision From Layers If False Neutral,6,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,1,14.29,18,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,false,false,false,false
