capability_id,capability_name,description,source_or_algorithm,runtime_service,endpoint_or_contract,data_source,calculation_mode,user_role,screen,visible_component,coverage_state,data_state,canonicality,evidence_path,owner,last_verified_at,notes,origin_classification,capability_kind,confidence,frontend_consumers
CAP-09B689D81772,Ndsp Admin Ui Proxy,API capability discovered at GET /api/admin-ui/health,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-09BC17001F61,Cot Snapshot,Business or platform capability discovered from CotSnapshot in backend/app/support_layers/cot/cot_contracts.py,backend/app/support_layers/cot/cot_contracts.py::CotSnapshot,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/cot/cot_contracts.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-09CAABD7BFC5,Staging Schema,Business or platform capability discovered from staging-schema in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/staging-schema.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/staging-schema.sql::staging-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/staging-schema.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-0A50AA991F27,Source Registry,Business or platform capability discovered from source_registry in backend/data_foundation/canonical_v1/source_registry.py,backend/data_foundation/canonical_v1/source_registry.py::source_registry,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,CANONICAL,backend/data_foundation/canonical_v1/source_registry.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-0AB187B5D320,Evaluate L16 Scenario Alerts,Business or platform capability discovered from evaluate_l16_scenario_alerts in backend/ndsp_latest_16_layers_logic_functions.py,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l16_scenario_alerts,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_latest_16_layers_logic_functions.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=17,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-0AE3805C7273,Decision Entitlement,Business or platform capability discovered from decisionEntitlement in backend/auth_api/ndsp_user_login_gateway.cjs,backend/auth_api/ndsp_user_login_gateway.cjs::decisionEntitlement,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=8,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-0B339EB84BD2,Sync Admin Users Json,Business or platform capability discovered from syncAdminUsersJson in backend/auth_api/ndsp_admin_actions_gateway.cjs,backend/auth_api/ndsp_admin_actions_gateway.cjs::syncAdminUsersJson,ndsp-admin-actions.service,DISCOVERY_REQUIRED,JSON|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_admin_actions_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=6,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-0B34CF6B3DD7,Ndsp V53 Bridge,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v53-bridge/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-v53-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,root,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-0B981CDFF551,Load Users,Business or platform capability discovered from loadUsers in frontend/admin-console/ndsp-admin-controls.js,frontend/admin-console/ndsp-admin-controls.js::loadUsers,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,CALCULATED_REAL,ADMIN,SUBSCRIPTION,frontend/admin-console/ndsp-admin-controls.js,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/admin-console/ndsp-admin-controls.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=3,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-0BA69D4BCA1A,Server,API capability discovered at GET /admin/users,backend/server.js,DISCOVERY_REQUIRED,GET /admin/users,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=0,LOCAL_MODIFIED,API_ENDPOINT,HIGH,
CAP-0BBEEEF914E3,Uk,Business or platform capability discovered from uk in frontend/public-site/src/i18n/locales/uk.ts,frontend/public-site/src/i18n/locales/uk.ts::uk,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,PUBLIC,TRIAL,frontend/public-site/src/i18n/locales/uk.ts,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/public-site/src/i18n/locales/uk.ts,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=2,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-0C9603099874,Power Profiles Daemon,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/libexec/power-profiles-daemon ; argv[]=/usr/libexec/power-profiles-daemon ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },power-profiles-daemon.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-0C985C4FB835,Candidate Score,Business or platform capability discovered from candidateScore in frontend/ndsp-user-portal-v50/public/ndsp-bind-original-back-link-v77.js,frontend/ndsp-user-portal-v50/public/ndsp-bind-original-back-link-v77.js::candidateScore,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,CURRENT_FRONTEND,frontend/ndsp-user-portal-v50/public/ndsp-bind-original-back-link-v77.js,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,frontend/ndsp-user-portal-v50/public/ndsp-bind-original-back-link-v77.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=3,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-0CE111E47411,Frontend Contract,API capability discovered at POST /me/channels/telegram/link,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /me/channels/telegram/link,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-0D4E2C940F8F,Ndsp Admin Ui Proxy,API capability discovered at GET /api/admin-ui/backups,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/backups,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-0DBABAAE9B58,Ndsp Button Binding Audit V4,Business or platform capability discovered from ndsp_button_binding_audit_v4 in tests/ndsp_button_binding_audit_v4.py,tests/ndsp_button_binding_audit_v4.py::ndsp_button_binding_audit_v4,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,LOGIN,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,tests/ndsp_button_binding_audit_v4.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=1,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-0E126A48B80F,Main,API capability discovered at GET /api/completed/latest,backend/services/completed_decision/main.cjs,DISCOVERY_REQUIRED,GET /api/completed/latest,JSON,CALCULATED_REAL,PUBLIC,PASSWORD_RESET,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/completed_decision/main.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-0E38FB9D8BFB,Snapshots,Business or platform capability discovered from snapshots in backend/data_foundation/canonical_v1/snapshots.py,backend/data_foundation/canonical_v1/snapshots.py::snapshots,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,CANONICAL,backend/data_foundation/canonical_v1/snapshots.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=2,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-0E5E7FCC2EEB,Index Ba3D Jycp,Business or platform capability discovered from index-Ba3dJYCp in backups/commercial-live-preview-no-nginx/20260725_225953/portal-commercial-preview.previous/assets/index-Ba3dJYCp.js,backups/commercial-live-preview-no-nginx/20260725_225953/portal-commercial-preview.previous/assets/index-Ba3dJYCp.js::index-Ba3dJYCp,nginx.service,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,USER_OR_ADMIN,PROFILE,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,backups/commercial-live-preview-no-nginx/20260725_225953/portal-commercial-preview.previous/assets/index-Ba3dJYCp.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-0EAF2A429856,Server,API capability discovered at POST /auth/login,backend/server.js,DISCOVERY_REQUIRED,POST /auth/login,JSON,CALCULATED_REAL,ADMIN,TRIAL,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=6,LOCAL_MODIFIED,API_ENDPOINT,HIGH,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md
CAP-0EB9DE63C914,Ndsp Mobile Layout V86,Business or platform capability discovered from ndsp-mobile-layout-v86 in frontend/ndsp-user-portal-v50/public/ndsp-mobile-layout-v86.js,frontend/ndsp-user-portal-v50/public/ndsp-mobile-layout-v86.js::ndsp-mobile-layout-v86,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,CURRENT_FRONTEND,frontend/ndsp-user-portal-v50/public/ndsp-mobile-layout-v86.js,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,frontend/ndsp-user-portal-v50/public/ndsp-mobile-layout-v86.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-0F0D13ED2CEE,Password Reset Server.Before,API capability discovered at GET /health,backups/auth-recovery-true-source-fix-v7/20260727_200610/password-reset-server.before.js,DISCOVERY_REQUIRED,GET /health,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,PASSWORD_RESET,backend/framework/tests/framework.test.cjs,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backups/auth-recovery-true-source-fix-v7/20260727_200610/password-reset-server.before.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;frontend_consumers=1,UNTRACKED,API_ENDPOINT,HIGH,backend/framework/tests/framework.test.cjs
CAP-0F233F5BDA2D,Main,API capability discovered at GET /api/completed/:symbol,backend/services/completed_decision/main.cjs,DISCOVERY_REQUIRED,GET /api/completed/:symbol,JSON,CALCULATED_REAL,PUBLIC,PASSWORD_RESET,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/completed_decision/main.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-0F5F847E4611,Normalize User,Business or platform capability discovered from normalizeUser in backend/ndsp-access-guard/server.js,backend/ndsp-access-guard/server.js::normalizeUser,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-access-guard/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-0FC1797C1FB1,Load Governance,Business or platform capability discovered from load_governance in backend/app/ndsp_governance/decision_output_policy.py,backend/app/ndsp_governance/decision_output_policy.py::load_governance,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,SUBSCRIPTION,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/ndsp_governance/decision_output_policy.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-0FD479D80510,Snapd,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/lib/snapd/snapd ; argv[]=/usr/lib/snapd/snapd ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },snapd.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-0FFED1B1BA78,Evaluate Golden Signals,Business or platform capability discovered from evaluate_golden_signals in backend/layers/canonical_v1/quality/golden_signals.py,backend/layers/canonical_v1/quality/golden_signals.py::evaluate_golden_signals,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,CANONICAL,backend/layers/canonical_v1/quality/golden_signals.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=2,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-102062CC9F49,Ndsp Change Password Gateway,Runtime service with no confirmed source-to-UI mapping,{ path=/opt/ndsp-change-password-gateway/venv/bin/uvicorn ; argv[]=/opt/ndsp-change-password-gateway/venv/bin/uvicorn app:app --host 127.0.0.1 --port 9069 ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-change-password-gateway.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,postgres,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-106E956902F7,Create Service,Business or platform capability discovered from create-service in backend/sdk/devtoolkit/commands/create-service.sh,backend/sdk/devtoolkit/commands/create-service.sh::create-service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/sdk/devtoolkit/commands/create-service.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-10BB3AB3FF7B,Vi,Business or platform capability discovered from vi in frontend/public-site/src/i18n/locales/vi.ts,frontend/public-site/src/i18n/locales/vi.ts::vi,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,PUBLIC,TRIAL,frontend/public-site/src/i18n/locales/vi.ts,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/public-site/src/i18n/locales/vi.ts,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=2,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-10D53C6D7918,Frontend Contract,API capability discovered at GET /admin/trials,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /admin/trials,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-1103369520D4,Cot Asset Mapping,Business or platform capability discovered from CotAssetMapping in backend/app/support_layers/cot/cot_contracts.py,backend/app/support_layers/cot/cot_contracts.py::CotAssetMapping,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/cot/cot_contracts.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-116FF6D929A9,Ndsp User Login Gateway,API capability discovered at GET /api/auth/decision-room-access,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/decision-room-access,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-119888657162,Row To Decision,Business or platform capability discovered from rowToDecision in backend/services/completed_decision/main.cjs,backend/services/completed_decision/main.cjs::rowToDecision,DISCOVERY_REQUIRED,GET /health|GET /api/completed|GET /api/completed/latest|GET /api/completed/:symbol|GET /api/completed/id/:decision_id|GET /api/completed/id/:decision_id/timeline|POST /api/completed/ingest|POST /api/completed/:decision_id/publish,JSON,CALCULATED_REAL,PUBLIC,PASSWORD_RESET,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/completed_decision/main.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=7,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-11BF5E282765,Frontend Contract,API capability discovered at GET /me/watchlist,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /me/watchlist,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-11F0D3942A02,Market Record,Business or platform capability discovered from marketRecord in frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::marketRecord,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,PUBLIC,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=13,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-11F9C86C3DEA,Admin Candidates,Business or platform capability discovered from _admin_candidates in backend/app/api/admin/telegram_routing_admin.py,backend/app/api/admin/telegram_routing_admin.py::_admin_candidates,DISCOVERY_REQUIRED,GET /status|POST /update|POST /test|GET /status|POST /update|POST /test,JSON|POSTGRES,CALCULATED_REAL,ADMIN,PASSWORD_RESET,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/admin/telegram_routing_admin.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-124CBB3A55BD,Main,API capability discovered at GET /api/bot/:symbol,backend/services/bot_execution/main.cjs,DISCOVERY_REQUIRED,GET /api/bot/:symbol,HTTP_API|JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,API_CONNECTED,REAL_LIVE,REVIEW_REQUIRED,backend/services/bot_execution/main.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
