capability_id,capability_name,semantic_cluster_id,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,recommended_screen,required_action,priority,capability_kind,origin_classification,data_state,source_exists_on_main,source_exists_locally,recommended_feature,recommended_components
CAP-F6B5F7A0A680,Frontend Fields Api,CLUSTER-4AE80B870122ACCA,OWNER_UNASSIGNED,backend/app/ndsp_governance/frontend_fields_api.py,DISCOVERY_REQUIRED,GET /API/NDSP/FRONTEND-FIELDS/PROBE,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-B89CF4208B10,Grade From Score,CLUSTER-0412272E609423D6,OWNER_UNASSIGNED,backend/app/support_layers/quality/decision_quality_stack.py::_grade_from_score,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-C32C78AB47B0,Ndsp Admin Ui Proxy,CLUSTER-78C95988F325EF45,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/GOVERNANCE,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-3A5ED3DB0C0D,Risk Label,CLUSTER-23D620B64D4FFE61,OWNER_UNASSIGNED,backend/app/support_layers/scenario/scenario_engine.py::_risk_label,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-98156F574B28,Risk Warnings,CLUSTER-A8307409A045A817,OWNER_UNASSIGNED,backend/app/support_layers/scenario/scenario_engine.py::_risk_warnings,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-C84121300635,Tdl V2 Policy Admin,CLUSTER-5B9DAFE475C08AEA,OWNER_UNASSIGNED,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,POST /TIMING/ENABLE,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-4FF90CCC6DFE,Tdl V2 Policy Admin,CLUSTER-7F849E4490C35BB1,OWNER_UNASSIGNED,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,GET /POLICY,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-93DD0F3859D4,Tdl V2 Policy Admin,CLUSTER-93E3BBEA8F0A76F6,OWNER_UNASSIGNED,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,POST /TIMING/DISABLE,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-8A9DD9B6E7D5,Tdl V2 Policy Admin,CLUSTER-97466F763D9BD9E5,OWNER_UNASSIGNED,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,GET /AUTH-DEBUG,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-AA4ECF6DF3F8,Tdl V2 Policy Admin,CLUSTER-C303E36D3C1776CA,OWNER_UNASSIGNED,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,POST /POLICY,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
CAP-805630C7C819,Attach Report,CLUSTER-1A1DF77772C7862E,RUNTIME_SERVICE_UNVERIFIED,backend/app/support_layers/scenario/scenario_engine.py::attach_report,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REPORTS_AND_ANALYTICS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,"Reports, analytics, and evidence",ReportLibrary|AnalyticsChart|HistoryTable|EvidenceDrawer
CAP-9BE0DE3ADC89,Generate Report,CLUSTER-BC5304F5A464794E,RUNTIME_SERVICE_UNVERIFIED,backend/app/support_layers/scenario/scenario_engine.py::generate_report,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REPORTS_AND_ANALYTICS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,"Reports, analytics, and evidence",ReportLibrary|AnalyticsChart|HistoryTable|EvidenceDrawer
CAP-552A04A27A0F,Scenario Report,CLUSTER-1BD5A59391679254,RUNTIME_SERVICE_UNVERIFIED,backend/app/support_layers/scenario/scenario_engine.py::ScenarioReport,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REPORTS_AND_ANALYTICS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,"Reports, analytics, and evidence",ReportLibrary|AnalyticsChart|HistoryTable|EvidenceDrawer
CAP-70F625B28F63,Alert Prefs Post,CLUSTER-5C8A28CB4849CE41,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py::alert_prefs_post,DISCOVERY_REQUIRED,GET /API/AUTH/ACTIVATE|GET /API/NDSP/COMPAT/HEALTH|GET /API/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/STATUS|GET /API/USER/ALERT-PREFERENCES|GET /API/V6/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/STATUS|POST /API/ALERTS/EMAIL/TEST|POST /API/AUTH/ACTIVATE|POST /API/AUTH/REGISTER-TRIAL|POST /API/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/CREATE|POST /API/TELEGRAM/LINK/START|POST /API/TELEGRAM/LINK/VERIFY|POST /API/TRIAL/REGISTER|POST /API/TRIAL/REQUEST|POST /API/USER/ALERT-PREFERENCES|POST /API/V1/TRIAL/REGISTER|POST /API/V6/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/CREATE,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-C250957D114F,Frontend Contract,CLUSTER-0AB1FDCBBD5FA5E8,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ACCOUNT/TRIAL,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-BD19C45FECD0,Frontend Contract,CLUSTER-75F9D184F9AFE542,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /PAYMENTS/CHECKOUT,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-D8194AB79967,Frontend Contract,CLUSTER-A10391D6225F56E7,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /PAYMENTS/WEBHOOK,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-8BFCC7DDCBE0,Frontend Contract,CLUSTER-A84405A7F2E6BD0A,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ADMIN/PAYMENTS/{PAYMENT_ID}/APPROVE,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-F402D935EFF7,Frontend Contract,CLUSTER-B9068B4DD1E0C3BC,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ADMIN/PAYMENTS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-10D53C6D7918,Frontend Contract,CLUSTER-CAAF3729109106A9,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ADMIN/TRIALS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-9F3B6AAA223B,Frontend Contract,CLUSTER-DA5230BF722A7C44,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ADMIN/PAYMENTS/{PAYMENT_ID}/REJECT,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-C514A0947E28,Frontend Contract,CLUSTER-FBE574887ED479BC,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/SUBSCRIPTION,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-F142BF636522,Ndsp Admin Ui Proxy,CLUSTER-5792A265FF46E0D7,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/TRIALS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-513B295710F5,Ndsp Admin Ui Proxy,CLUSTER-6A45450BC66CD8D3,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/PAYMENTS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-70C19D24087E,Ndsp Nowpayments,CLUSTER-3373CEFA77A50B27,OWNER_UNASSIGNED,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,GET /WEBHOOKS/NOWPAYMENTS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_LIVE,true,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-7AF5F3CAE976,Ndsp Nowpayments,CLUSTER-9D13ADEF1E509D68,OWNER_UNASSIGNED,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,POST /WEBHOOKS/NOWPAYMENTS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_LIVE,true,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-29DCBEF0D49C,Ndsp Nowpayments,CLUSTER-D7C6C05092448016,OWNER_UNASSIGNED,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,POST /CHECKOUT/CREATE,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_LIVE,true,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-DBE4CDD3AB94,Ndsp Nowpayments,CLUSTER-FFA7F6F8B9033F4B,OWNER_UNASSIGNED,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,GET /NOWPAYMENTS/HEALTH,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_LIVE,true,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-461745E841AB,Ndsp Trial Info,CLUSTER-E25552D956180A16,OWNER_UNASSIGNED,backend/ndsp_trial_info.cjs,DISCOVERY_REQUIRED,GET /TRIAL/INFO,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-329C5FE62399,Nowpayments Create Alias,CLUSTER-04AE942A6CCB8C5A,OWNER_UNASSIGNED,backend/app/api/compat/nowpayments_create_alias.py,DISCOVERY_REQUIRED,POST /API/V6/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/CREATE,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-4C3B7B99A4A6,Nowpayments Create Alias,CLUSTER-3B2119F427ED870D,OWNER_UNASSIGNED,backend/app/api/compat/nowpayments_create_alias.py,DISCOVERY_REQUIRED,GET /API/NDSP/NOWPAYMENTS-CREATE-ALIAS/HEALTH,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-033B90B3A316,Nowpayments Create Alias,CLUSTER-979F2906008108BE,OWNER_UNASSIGNED,backend/app/api/compat/nowpayments_create_alias.py,DISCOVERY_REQUIRED,POST /API/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/CREATE,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-EDF3F96EC14B,User Operational Compat,CLUSTER-12CE9BAE31EA4CB2,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/TRIAL/REGISTER,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-9EAA6B9BF2BC,User Operational Compat,CLUSTER-5E9DA9DE4B7D094A,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /API/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/STATUS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-F197D783C391,User Operational Compat,CLUSTER-7845464071C28F4D,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /API/V6/PAYMENTS/NOWPAYMENTS/SUBSCRIPTION/STATUS,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-5F34508D1D07,User Operational Compat,CLUSTER-955B64BDFA938A5B,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/V1/TRIAL/REGISTER,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-3F9549B2B851,User Operational Compat,CLUSTER-AB4D236F021BB367,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/TRIAL/REQUEST,TRIAL_AND_BILLING,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,"Trial, plans, and billing",TrialCountdown|PlanComparison|UsageMeter|BillingStatus
CAP-F150D0BAA604,Frontend Contract,CLUSTER-2BF08E118E2502DD,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ADMIN/LAYERS,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-E9D779AE5200,Frontend Contract,CLUSTER-439BB6D39BC81D2B,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ADMIN/REGISTRATIONS,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-071618E88E83,Frontend Contract,CLUSTER-8E2FC46606546F23,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/ENTITLEMENTS,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-4FCAA631BA18,Ndsp Admin Actions Bypass Old Middleware,CLUSTER-8F243050068688C8,OWNER_UNASSIGNED,backend/ndsp_admin_actions_bypass_old_middleware.cjs,ndsp-admin-actions.service,POST /API/ADMIN-ACTIONS/USERS/ACTION,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-24BDA2A0DD8B,Ndsp Admin Ui Proxy,CLUSTER-9BB860E906E5F008,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /API/ADMIN-UI/USERS,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-4B8CAC6792AE,Ndsp User Portal Final Experience V1 One Script,CLUSTER-0328C106FF332C89,OWNER_UNASSIGNED,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,DISCOVERY_REQUIRED,GET /API/USER/EXPERIENCE,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,UNTRACKED,REAL_LIVE,false,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-B2ADCE8E14C1,Ndsp User Portal Final Experience V1 One Script,CLUSTER-14E241D47ACC5CBA,OWNER_UNASSIGNED,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,DISCOVERY_REQUIRED,POST /API/USER/LEGAL-ACCEPTANCE,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,UNTRACKED,REAL_LIVE,false,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-AD97D3157EBD,Ndsp User Portal Final Experience V1 One Script,CLUSTER-FDBEF33E2C765F1C,OWNER_UNASSIGNED,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,DISCOVERY_REQUIRED,POST /API/USER/SURVEY,ADMIN_USERS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,UNTRACKED,REAL_LIVE,false,true,Admin user management,UsersTable|UserDetailDrawer|RoleBadge|EntitlementPanel
CAP-0CE111E47411,Frontend Contract,CLUSTER-328257E93FCC054C,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/CHANNELS/TELEGRAM/LINK,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-538A80545E29,Frontend Contract,CLUSTER-67635868736B0665,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/CHANNELS/EMAIL/TEST,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-931E56E35D55,Frontend Contract,CLUSTER-ABFFD4E1F0B0E15D,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/CHANNELS/TELEGRAM/VERIFY,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-8BCDCDA9FCED,Frontend Contract,CLUSTER-F3A2BBEC8AF03293,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/ALERT-PREFS,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-F0AA44F7E81A,Frontend Contract,CLUSTER-F9493910881613CF,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,PUT /ME/ALERT-PREFS,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-A61CF5BBAA01,Ndsp Admin Ui Proxy,CLUSTER-F62343BD134E1900,OWNER_UNASSIGNED,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,POST /API/ADMIN-UI/ALERTS/CHANNEL,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-E4980A40032A,Ndsp User Portal Final Experience V1 One Script,CLUSTER-322DC710CFDB962B,OWNER_UNASSIGNED,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,DISCOVERY_REQUIRED,GET /API/USER/NOTIFICATIONS,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,UNTRACKED,REAL_LIVE,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-A194414E26E2,Telegram Routing Admin,CLUSTER-5E7C7AD2F1B4282A,OWNER_UNASSIGNED,backend/app/api/admin/telegram_routing_admin.py,DISCOVERY_REQUIRED,POST /TEST,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-EC53447FDEFA,Telegram Routing Internal,CLUSTER-C427B922BB471395,OWNER_UNASSIGNED,backend/app/api/internal/telegram_routing_internal.py,DISCOVERY_REQUIRED,GET /DEBUG-DB,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-45BEE5E5B9D6,Telegram Routing V2,CLUSTER-20B55F2AD6D04BE8,OWNER_UNASSIGNED,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,GET /STATUS,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-8CF43007F5CD,Telegram Routing V2,CLUSTER-631F0C2197AF7D5E,OWNER_UNASSIGNED,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,GET /DEBUG-AUTH,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-22453668AACA,Telegram Routing V2,CLUSTER-7221689E4834C98E,OWNER_UNASSIGNED,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,POST /UPDATE,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-BC09A0EB4549,User Operational Compat,CLUSTER-192665335C34E13D,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/ALERTS/EMAIL/TEST,ALERTS_AND_CHANNELS,Assign accountable technical/product owner,P3_OWNER,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
